id,item_id,item_name,item_name_en,equipment_type_id,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,group_kind,group_id,group_name,materials_json,slot_grid_json,source_url,detail_url,effects_json,created_at,updated_at
1111,armor_65_head,飛竜のかぶと,,,inherit,35,65,飛竜のベストの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,鎧頭,2,armor_set,set_ad61e1b7d1,飛竜セット,"[{""count"": 20, ""item_id"": 595}, {""name"": ""メタルのかけら"", ""count"": 1, ""item_id"": null}, {""count"": 20, ""item_id"": 716}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""150～156"", ""224～236""], [""224～236"", ""150～156""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-65-5.php,"[""さいだいHP+5"", ""すばやさ+10"", ""きようさ+10"", ""おしゃれさ+25"", ""戦闘開始時5%でバイシオン""]","2026-03-12 08:45:11","2026-03-12 08:45:11"
1112,armor_65_bodyup,飛竜のベスト,,,inherit,35,65,飛竜のベストの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,体上,鎧上,2,armor_set,set_ad61e1b7d1,飛竜セット,"[{""count"": 20, ""item_id"": 595}, {""count"": 1, ""item_id"": 752}, {""count"": 10, ""item_id"": 718}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""120～130"", ""90～99""], [""120～130"", ""179～185""], [""149～155"", ""90～99""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-65-5.php,"[""さいだいHP+5"", ""すばやさ+10"", ""きようさ+10"", ""おしゃれさ+25"", ""戦闘開始時5%でバイシオン""]","2026-03-12 08:45:11","2026-03-12 08:45:11"
1113,armor_65_bodydown,飛竜のズボン,,,inherit,35,65,飛竜のベストの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,体下,鎧下,2,armor_set,set_ad61e1b7d1,飛竜セット,"[{""count"": 20, ""item_id"": 595}, {""count"": 3, ""item_id"": 591}, {""count"": 3, ""item_id"": 835}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""138～146"", ""138～146""], [""100～106"", ""100～106""], [""64～74"", ""64～74""], [""72～80"", ""72～80""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-65-4.php,"[""さいだいHP+5"", ""すばやさ+10"", ""きようさ+10"", ""おしゃれさ+25"", ""戦闘開始時5%でバイシオン""]","2026-03-12 08:45:11","2026-03-12 08:45:11"
1114,armor_65_arm,飛竜のグローブ,,,inherit,35,65,飛竜のベストの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,鎧腕,1,armor_set,set_ad61e1b7d1,飛竜セット,"[{""count"": 20, ""item_id"": 595}, {""count"": 1, ""item_id"": 752}, {""count"": 1, ""item_id"": 754}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""180～186""], [""228～238""], [""340～351""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-65-5.php,"[""さいだいHP+5"", ""すばやさ+10"", ""きようさ+10"", ""おしゃれさ+25"", ""戦闘開始時5%でバイシオン""]","2026-03-12 08:45:11","2026-03-12 08:45:11"
1115,armor_65_foot,飛竜のブーツ,,,inherit,35,65,飛竜のベストの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,足,鎧足,2,armor_set,set_ad61e1b7d1,飛竜セット,"[{""count"": 20, ""item_id"": 595}, {""name"": ""いかづちのたま"", ""count"": 2, ""item_id"": null}, {""count"": 3, ""item_id"": 753}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[["""", ""130～141""], ["""", ""230～245""], [""194～200"", ""194～200""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-5.php,"[""さいだいHP+5"", ""すばやさ+10"", ""きようさ+10"", ""おしゃれさ+25"", ""戦闘開始時5%でバイシオン""]","2026-03-12 08:45:11","2026-03-12 08:45:11"
1116,tailor_65_head,歌詠みのヘアバンド,,19,replace,35,65,歌詠みのころも作成法,ジュレットの町・さいほうギルドの素材屋,,頭,裁縫頭,3,tailoring_set,set_9a605cc8ff,歌詠みセット,"[{""count"": 10, ""item_id"": 762}, {""count"": 1, ""item_id"": 611}, {""count"": 30, ""item_id"": 643}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[["""", ""160"", """"], [""150"", ""200"", ""170""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-65-3.php,"[""さいだいMP+8"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+45"", ""呪文発動速度+3%""]","2026-03-12 08:45:13","2026-03-12 08:45:13"
1117,tailor_65_bodyup,歌詠みのころも上,,19,replace,35,65,歌詠みのころも作成法,ジュレットの町・さいほうギルドの素材屋,,体上,裁縫上,3,tailoring_set,set_9a605cc8ff,歌詠みセット,"[{""count"": 10, ""item_id"": 762}, {""count"": 20, ""item_id"": 548}, {""count"": 20, ""item_id"": 801}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""90"", ""45"", ""90""], [""70"", ""60"", ""70""], [""105"", ""45"", ""105""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-65-3.php,"[""さいだいMP+8"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+45"", ""呪文発動速度+3%""]","2026-03-12 08:45:13","2026-03-12 08:45:13"
1118,tailor_65_bodydown,歌詠みのころも下,,19,replace,35,65,歌詠みのころも作成法,ジュレットの町・さいほうギルドの素材屋,,体下,裁縫下,2,tailoring_set,set_9a605cc8ff,歌詠みセット,"[{""count"": 10, ""item_id"": 762}, {""count"": 20, ""item_id"": 666}, {""count"": 20, ""item_id"": 760}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""85"", ""85""], [""105"", ""105""], [""150"", ""150""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-65-2.php,"[""さいだいMP+8"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+45"", ""呪文発動速度+3%""]","2026-03-12 08:45:13","2026-03-12 08:45:13"
1119,tailor_65_arm,歌詠みのブレス,,19,replace,35,65,歌詠みのころも作成法,ジュレットの町・さいほうギルドの素材屋,,腕,裁縫腕,3,tailoring_set,set_9a605cc8ff,歌詠みセット,"[{""count"": 10, ""item_id"": 762}, {""count"": 5, ""item_id"": 835}, {""count"": 10, ""item_id"": 638}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""115"", ""70"", ""155""], [""115"", ""155"", ""70""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-65-3.php,"[""さいだいMP+8"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+45"", ""呪文発動速度+3%""]","2026-03-12 08:45:13","2026-03-12 08:45:13"
1120,tailor_65_foot,歌詠みの脚帯,,19,replace,35,65,歌詠みのころも作成法,ジュレットの町・さいほうギルドの素材屋,,足,裁縫足,2,tailoring_set,set_9a605cc8ff,歌詠みセット,"[{""count"": 10, ""item_id"": 762}, {""count"": 10, ""item_id"": 767}, {""count"": 5, ""item_id"": 867}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""185"", ""155""], [""155"", ""185""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-3.php,"[""さいだいMP+8"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+45"", ""呪文発動速度+3%""]","2026-03-12 08:45:13","2026-03-12 08:45:13"
1121,tailor_65_head_2,大賢者のミトラ,,19,replace,35,65,大賢者のほういの書,ジュレットの町・さいほうギルドの素材屋,,頭,裁縫頭,3,tailoring_set,set_32a127152e,大賢者セット,"[{""count"": 30, ""item_id"": 669}, {""count"": 40, ""item_id"": 800}, {""count"": 40, ""item_id"": 840}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[["""", ""200"", """"], [""160"", ""160"", ""160""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-65-9.php,"[""さいだいHP+5"", ""さいだいMP+6"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:45:16","2026-03-12 08:45:16"
1122,tailor_65_bodyup_2,大賢者のほうい,,19,replace,35,65,大賢者のほういの書,ジュレットの町・さいほうギルドの素材屋,,体上,裁縫上,3,tailoring_set,set_32a127152e,大賢者セット,"[{""count"": 30, ""item_id"": 669}, {""count"": 20, ""item_id"": 697}, {""count"": 30, ""item_id"": 848}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""70"", ""60"", ""70""], [""80"", ""60"", ""80""], [""100"", ""60"", ""100""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-65-9.php,"[""さいだいHP+5"", ""さいだいMP+6"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:45:16","2026-03-12 08:45:16"
1123,tailor_65_arm_2,大賢者のグローブ,,19,replace,35,65,大賢者のほういの書,ジュレットの町・さいほうギルドの素材屋,,腕,裁縫腕,3,tailoring_set,set_32a127152e,大賢者セット,"[{""count"": 30, ""item_id"": 669}, {""count"": 20, ""item_id"": 697}, {""count"": 20, ""item_id"": 674}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""115"", ""80"", ""145""], [""115"", ""80"", ""145""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-65-9.php,"[""さいだいHP+5"", ""さいだいMP+6"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:45:16","2026-03-12 08:45:16"
1124,tailor_65_foot_2,大賢者のくつ,,19,replace,35,65,大賢者のほういの書,ジュレットの町・さいほうギルドの素材屋,,足,裁縫足,2,tailoring_set,set_32a127152e,大賢者セット,"[{""count"": 30, ""item_id"": 669}, {""count"": 30, ""item_id"": 643}, {""count"": 30, ""item_id"": 548}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""100"", ""140""], [""250"", ""190""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-9.php,"[""さいだいHP+5"", ""さいだいMP+6"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:45:16","2026-03-12 08:45:16"
1125,armor_65_head_2,マスカレイドヘルム,,18,replace,35,65,マスカレイドスーツの本,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,鎧頭,2,armor_set,set_6e241b39f7,マスカレイドセット,"[{""count"": 20, ""item_id"": 784}, {""count"": 1, ""item_id"": 856}, {""count"": 5, ""item_id"": 661}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 865}]","[[""150～156"", ""234～246""], [""200～212"", ""130～136""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-65-1.php,"[""さいだいMP+10"", ""おもさ+10"", ""おしゃれさ+55"", ""魅了ガード+20%""]","2026-03-12 08:45:18","2026-03-12 08:45:18"
1126,armor_65_bodyup_2,マスカレイドスーツ,,18,replace,35,65,マスカレイドスーツの本,ドルワーム王国・防具鍛冶ギルドの素材屋,,体上,鎧上,2,armor_set,set_6e241b39f7,マスカレイドセット,"[{""count"": 20, ""item_id"": 784}, {""count"": 1, ""item_id"": 833}, {""count"": 1, ""item_id"": 629}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 865}]","[[""118～128"", ""161～167""], [""161～167"", ""78～87""], [""118～128"", ""78～87""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-65-1.php,"[""さいだいMP+10"", ""おもさ+10"", ""おしゃれさ+55"", ""魅了ガード+20%""]","2026-03-12 08:45:18","2026-03-12 08:45:18"
1127,armor_65_arm_2,マスカレイドグラブ,,18,replace,35,65,マスカレイドスーツの本,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,鎧腕,1,armor_set,set_6e241b39f7,マスカレイドセット,"[{""count"": 20, ""item_id"": 784}, {""count"": 20, ""item_id"": 674}, {""count"": 20, ""item_id"": 683}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 865}]","[[""237-243""], [""277-290""], [""200-208""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-65-1.php,"[""さいだいMP+10"", ""おもさ+10"", ""おしゃれさ+55"", ""魅了ガード+20%""]","2026-03-12 08:45:18","2026-03-12 08:45:18"
1128,armor_65_foot_2,マスカレイドブーツ,,18,replace,35,65,マスカレイドスーツの本,ドルワーム王国・防具鍛冶ギルドの素材屋,,足,鎧足,2,armor_set,set_6e241b39f7,マスカレイドセット,"[{""count"": 20, ""item_id"": 784}, {""count"": 40, ""item_id"": 717}, {""count"": 40, ""item_id"": 800}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 865}]","[["""", ""130～141""], ["""", ""194～200""], [""160～166"", ""230～245""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-1.php,"[""さいだいMP+10"", ""おもさ+10"", ""おしゃれさ+55"", ""魅了ガード+20%""]","2026-03-12 08:45:18","2026-03-12 08:45:18"
1129,armor_65_head_3,聖騎士のヘルム,,18,replace,35,65,聖騎士のよろいの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,鎧頭,2,armor_set,set_72dd457d1b,聖騎士セット,"[{""count"": 30, ""item_id"": 784}, {""count"": 1, ""item_id"": 703}, {""count"": 20, ""item_id"": 816}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""130～136"", ""210～222""], [""180～192"", ""160～166""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-65-2.php,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+25"", ""即死ガード+10%""]","2026-03-12 08:45:22","2026-03-12 08:45:22"
1130,armor_65_bodyup_3,聖騎士のよろい上,,18,replace,35,65,聖騎士のよろいの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,体上,鎧上,2,armor_set,set_72dd457d1b,聖騎士セット,"[{""count"": 30, ""item_id"": 784}, {""count"": 20, ""item_id"": 627}, {""count"": 10, ""item_id"": 819}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""80～89"", ""80～89""], [""140～146"", ""140～146""], [""120～130"", ""120～130""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-65-2.php,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+25"", ""即死ガード+10%""]","2026-03-12 08:45:22","2026-03-12 08:45:22"
1131,armor_65_bodydown_2,聖騎士のよろい下,,18,replace,35,65,聖騎士のよろいの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,体下,鎧下,2,armor_set,set_72dd457d1b,聖騎士セット,"[{""count"": 30, ""item_id"": 784}, {""count"": 1, ""item_id"": 702}, {""count"": 1, ""item_id"": 752}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""72～80"", ""72～80""], [""132～138"", ""132～138""], [""64～74"", ""64～74""], [""72～80"", ""72～80""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-65-1.php,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+25"", ""即死ガード+10%""]","2026-03-12 08:45:22","2026-03-12 08:45:22"
1132,armor_65_arm_3,聖騎士のこて,,18,replace,35,65,聖騎士のよろいの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,鎧腕,1,armor_set,set_72dd457d1b,聖騎士セット,"[{""count"": 30, ""item_id"": 784}, {""count"": 2, ""item_id"": 735}, {""count"": 10, ""item_id"": 597}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""300～315""], [""158～164""], [""222～228""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-65-2.php,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+25"", ""即死ガード+10%""]","2026-03-12 08:45:22","2026-03-12 08:45:22"
1133,armor_65_foot_3,聖騎士のグリーブ,,18,replace,35,65,聖騎士のよろいの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,足,鎧足,2,armor_set,set_72dd457d1b,聖騎士セット,"[{""count"": 30, ""item_id"": 784}, {""count"": 2, ""item_id"": 703}, {""count"": 50, ""item_id"": 731}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[["""", ""130～141""], ["""", ""190～196""], [""210～225"", ""150～156""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-2.php,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+25"", ""即死ガード+10%""]","2026-03-12 08:45:22","2026-03-12 08:45:22"
1134,tailor_65_head_3,アイドルヘアバンド,,22,replace,35,65,アイドルスーツのレシピ,ジュレットの町・さいほうギルドの素材屋,,頭,裁縫頭,3,tailoring_set,set_ec68deeb9f,アイドルヘアバンドセット,"[{""count"": 30, ""item_id"": 800}, {""count"": 1, ""item_id"": 856}, {""count"": 30, ""item_id"": 629}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[["""", ""190"", """"], [""170"", ""218"", ""170""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-65-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+50""]","2026-03-12 08:45:25","2026-03-12 08:45:25"
1135,tailor_65_bodyup_3,アイドルスーツ上,,22,replace,35,65,アイドルスーツのレシピ,ジュレットの町・さいほうギルドの素材屋,,体上,裁縫上,3,tailoring_set,set_ec68deeb9f,アイドルヘアバンドセット,"[{""count"": 30, ""item_id"": 800}, {""count"": 30, ""item_id"": 717}, {""count"": 10, ""item_id"": 661}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""90"", ""69"", ""115""], [""70"", ""60"", ""70""], [""115"", ""69"", ""90""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-65-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+50""]","2026-03-12 08:45:25","2026-03-12 08:45:25"
1136,tailor_65_bodydown_2,アイドルスーツ下,,22,replace,35,65,アイドルスーツのレシピ,ジュレットの町・さいほうギルドの素材屋,,体下,裁縫下,2,tailoring_set,set_ec68deeb9f,アイドルヘアバンドセット,"[{""count"": 30, ""item_id"": 800}, {""count"": 1, ""item_id"": 703}, {""count"": 50, ""item_id"": 669}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""188"", ""100""], [""110"", ""90""], [""140"", ""120""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-65-6.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+50""]","2026-03-12 08:45:25","2026-03-12 08:45:25"
1137,tailor_65_arm_3,アイドルブレス,,22,replace,35,65,アイドルスーツのレシピ,ジュレットの町・さいほうギルドの素材屋,,腕,裁縫腕,3,tailoring_set,set_ec68deeb9f,アイドルヘアバンドセット,"[{""count"": 30, ""item_id"": 800}, {""count"": 40, ""item_id"": 841}, {""count"": 30, ""item_id"": 652}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""120"", ""80"", ""174""], [""120"", ""80"", ""174""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-65-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+50""]","2026-03-12 08:45:25","2026-03-12 08:45:25"
1138,tailor_65_foot_3,アイドルブーツ,,22,replace,35,65,アイドルスーツのレシピ,ジュレットの町・さいほうギルドの素材屋,,足,裁縫足,2,tailoring_set,set_ec68deeb9f,アイドルヘアバンドセット,"[{""count"": 30, ""item_id"": 800}, {""count"": 15, ""item_id"": 597}, {""count"": 30, ""item_id"": 674}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""140"", ""140""], [""234"", ""234""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""かいふく魔力+10"", ""おしゃれさ+50""]","2026-03-12 08:45:25","2026-03-12 08:45:25"
